Age,MonthlyIncome,YearsWithCompany,ContractType,UsageHours,CustomerSatisfaction,NumComplaints,NumProducts,LoyaltyScore,LastActivityDays,Retention
21,6892,16,0,7.483687563843639,1.1794712708856114,4,2,24.920456799744315,160,0
50,6613,11,0,19.420714032841698,9.50695369435813,4,2,40.33361372903763,264,1
31,1522,26,1,17.53672649667187,3.6369588395683614,0,5,58.104997012667944,92,1
38,3817,16,1,27.34904395200387,1.7072456565898344,4,5,53.74012837383832,353,0
65,5950,17,1,17.357225728245,4.698864152416911,2,2,69.16279989408638,351,1
37,3839,15,1,23.987755609639983,7.221466050685088,3,2,73.71800044720823,52,0
25,8889,0,1,16.148562863301834,4.30480001685444,3,3,22.367436223815943,209,0
24,8491,22,0,14.009942149615533,9.85413525782849,1,5,20.61556870082629,233,1
20,9014,29,0,9.049223051452419,6.321008431731129,0,3,9.95104863796605,34,1
34,8691,26,0,18.711841652117286,7.061780841142062,3,5,52.56192508353368,84,0
50,1442,4,1,13.34033388954735,3.7612723046678704,3,5,99.70117393448733,19,1
65,7394,22,1,15.808149701130098,9.38330939045268,0,2,21.46148477595626,311,0
29,9002,26,0,17.62292349401267,4.32930539354302,0,2,73.58460997699534,221,1
68,1894,4,0,5.700078638033997,5.419982405421729,1,3,12.346080954753681,309,0
39,3253,15,0,8.073601967473254,8.27744276302521,3,5,86.1276069488327,232,1
39,3010,23,1,10.938859250018638,3.9512838823859617,4,4,92.54885213539606,97,0
63,7857,27,0,28.864822397576432,2.469464378752727,1,4,94.51303302683486,14,1
47,5993,29,0,21.813496566829706,9.872785019570603,4,3,56.8139763291779,67,0
55,5635,25,1,1.8563110622186398,3.3127860194506358,1,2,67.19108034554777,33,1
55,8808,23,1,48.46073459264429,1.4476365356872853,3,3,41.72159341051759,221,0
62,7997,24,0,19.200889952620923,5.563581751881431,0,1,52.87857174902556,308,0
68,5833,18,1,23.30406740740858,1.3628551212509614,3,5,70.55603206609536,26,1
25,3934,1,1,12.046647702455282,2.0061040686896146,0,1,82.6551244502992,4,0
44,9662,28,0,20.001068188756935,2.751762856507222,4,1,94.75550827445801,279,0
44,1371,6,0,20.988904242851834,6.23122175112546,1,4,58.80309898030105,244,0
51,7998,15,0,20.452785496200338,2.5963376566871186,1,5,54.525795962678856,151,0
38,2403,22,1,4.434228893498479,2.6500854488002226,0,2,57.125022834409954,238,0
47,5602,28,1,43.58451905041156,4.660103193599783,0,2,3.4289660560081194,220,1
50,4946,2,0,2.2480476771190547,6.805033523888175,1,3,58.926873679761634,61,0
45,5673,29,1,33.481354132539046,3.8086845871601867,3,1,57.03583314037662,26,0
64,2007,28,0,10.130597222271007,4.4153261616602855,2,3,1.8256745856110863,103,0
50,1667,17,0,48.08874288623098,8.286672566814394,4,4,20.817378110255767,70,1
22,2446,9,0,14.605107764316081,7.131221241680736,0,1,14.72249121998761,282,0
65,4966,1,1,16.83469933745298,3.612689133038976,2,5,45.08259822995785,266,1
36,5368,18,0,27.57252166763977,9.892261011062294,1,3,67.11195220465973,68,0
21,6317,14,1,29.309589653999126,2.674825854675447,0,5,40.851494967527515,245,0
52,8246,28,1,27.74754671313431,6.880752827800711,2,4,98.91989554901797,324,0
66,4029,15,0,9.069688778576719,8.612738287161232,1,4,3.7545050110277103,1,1
34,9232,7,1,20.656965991835406,2.253305125386905,0,3,92.91913282136389,19,1
61,6892,28,0,12.366921716973732,6.118920473563597,1,1,63.238816951744155,83,0
45,8190,27,1,4.8589782220144,8.415988056764565,2,4,21.727048882616355,289,0
47,5804,7,1,13.076576967815903,9.34941028626836,3,3,66.81925923371837,58,1
46,7379,16,1,31.384379989512475,4.655463359071222,3,3,6.733757723068023,49,1
63,9317,24,0,19.890554671914913,5.569496080436098,0,4,39.14145111557234,237,0
23,1777,20,1,45.270730644128385,8.63278582065547,2,5,16.671204203414717,206,0
52,5489,13,0,31.45716394156755,5.194823451244208,2,5,17.52315175374021,33,1
58,7270,20,0,19.07150205130027,6.234275610537382,3,5,76.43216230110212,127,0
54,8281,17,0,47.93598767650553,7.241953242540446,2,1,25.134724612087833,96,1
41,9716,26,0,43.792648676773794,8.355661711410818,4,2,41.868613681710265,213,0
46,8688,20,1,22.204973907413624,2.271022483753821,2,2,83.91751586971249,136,0
66,5241,15,1,39.51376098107551,8.823869521242663,0,5,21.865822728679177,97,0
63,8330,27,1,33.85121814682705,4.85575770231827,2,2,27.906553277506596,261,0
48,9926,27,1,24.46966143231844,3.465933797890165,1,2,14.563085015140471,358,1
52,7871,5,1,30.37667550125966,9.646919719974857,2,3,37.85050066934486,263,0
50,1168,22,1,28.721253671085023,2.9571834733802027,4,1,95.76984968896389,76,0
69,9491,28,1,12.349445033074955,6.982141109441452,3,5,76.77591834209927,120,1
38,6033,16,1,10.831881118950617,7.879386879112243,4,3,5.771323404880336,350,0
49,1521,18,1,32.75162475968605,3.460955510935297,3,3,68.41676882266509,297,0
40,9809,3,1,18.546454317057613,4.47574478626328,1,2,50.26321951215709,159,0
50,9493,28,1,3.310388034382556,5.110664650785812,3,3,38.73635999402557,34,0
20,9844,22,1,38.133021062409895,8.703294895304102,3,1,35.18438592645468,113,0
35,4301,23,1,14.740126491551022,4.344290618436428,0,4,48.657325165478795,159,0
42,5159,20,1,43.34349350676598,9.541518935523762,1,1,76.24183501573403,158,1
59,3279,6,0,4.001485604938225,3.1738166372753396,3,4,27.12419706117663,171,1
48,2681,17,1,27.607380747253394,8.12372304852849,3,5,95.56657152928088,195,0
20,1091,7,0,10.295021488637628,3.541305784509327,1,4,76.33467501104782,59,1
57,4706,27,1,21.903649685825947,5.147268982529173,2,4,13.541000803248735,328,0
63,1960,17,1,19.330005365472527,4.258558592178428,2,5,26.444263893870406,142,0
41,5159,18,1,23.746375337064762,9.649343663911704,0,4,79.0243861634586,157,0
67,1843,18,0,30.166081457106877,2.9434543126595276,0,2,92.14398053757249,353,0
49,1218,5,1,23.591512460438736,8.01850902918344,3,4,59.169926471424056,131,1
64,9895,11,0,33.03319197817894,3.1784410619806773,2,4,3.56548609007796,65,0
39,7028,25,1,11.625015019667583,7.185714874556135,1,4,46.435506685158,196,0
40,1246,5,0,23.301350119829554,4.063824575802883,3,5,38.09432573152945,270,0
19,6109,13,0,4.056671644697519,6.176834276452363,3,2,78.37658787965228,242,0
44,9248,16,0,26.77701195214632,5.882309658018089,4,4,27.809907146430543,188,0
59,7124,25,1,21.599014922541592,9.82227297966611,0,4,84.1315281836135,15,0
19,7325,27,1,32.89320735476676,2.886182422073092,4,5,9.917825214563004,315,0
43,7307,11,0,10.082635258501556,3.8303890479161176,1,3,82.95378284623962,281,0
34,2912,1,0,14.056532517833508,3.1213427527723936,1,4,21.204012051260502,330,0
57,5221,12,1,34.597400286533706,5.8689471040706795,2,2,7.611652332340496,20,0
50,8374,4,1,18.195170624746147,5.900646816500365,4,3,10.103209052732758,363,0
26,1266,24,0,44.91933651295254,7.871084313797728,1,1,59.56729635475541,112,1
60,4482,21,1,8.85232452836362,8.433542140586862,4,1,39.51098184666988,60,1
65,2531,5,0,35.49311320929733,7.504031669296709,2,5,36.20137538531979,184,0
56,5564,0,0,7.989753181389799,5.6401599097366,3,2,78.09979290036378,303,0
46,5228,7,1,18.386541945842684,7.8895513361378935,4,1,13.163062892384962,241,0
59,8155,8,0,7.296915768315851,2.7731086858184897,0,3,33.58460856064906,292,0
43,1317,27,1,24.27684879829645,1.1871878238179217,3,4,52.11290434899883,249,0
52,1710,11,1,34.74992687125226,5.902374646199608,0,1,88.7607431937627,42,0
67,9642,20,0,11.813785037654409,3.725387398886625,4,1,79.66718907949064,10,0
42,2743,9,0,49.62902119245337,3.399151846769527,4,1,92.09100260346983,21,1
41,2323,2,0,15.471484744938845,6.184656543420842,1,2,64.33919957955236,318,1
30,3680,9,1,32.480403203459666,2.4557253961558074,1,1,42.74797805322334,120,1
24,5237,13,1,17.181765883991886,3.7708965329122925,3,3,81.79020285287176,76,1
53,4051,4,0,15.229386484793311,2.218958692548405,3,3,37.15062057807281,313,0
62,5664,4,0,13.409974888128698,2.8083468273655052,0,1,12.963560200130782,39,0
37,3704,12,1,23.266458691257714,9.350136908110215,2,2,57.041646519886925,107,0
18,6675,28,0,46.154375480261336,9.455663698300588,2,5,59.82033232337831,307,0
25,7787,27,0,22.55915048102882,2.56700489307264,1,2,62.03440711538778,349,0
63,3640,16,1,37.09331786651128,4.38575106791752,1,2,68.3043752070197,162,0
33,8376,24,1,21.370471648731332,9.045156070752437,0,4,36.21494688697781,227,1
31,9138,9,1,33.38806300231538,1.3986679882325632,0,2,36.92888583284852,50,0
29,6362,1,0,13.54911408731547,3.9475607443873653,4,3,87.05552748574954,211,1
68,1694,14,0,45.297181469660416,6.555365646127279,3,3,40.09816232355277,106,1
40,5253,29,0,48.63080515678997,5.874039374804381,3,1,19.64277214729539,100,1
32,9531,12,0,33.03705589785819,3.01242851765324,4,2,72.76460743525838,112,0
45,2768,4,1,6.303069853151229,5.341112482922682,1,3,10.638288626631024,49,0
51,9283,26,1,7.6888820033518,6.374773832182384,1,1,53.58514147215438,103,0
19,1171,16,1,32.18683518734025,3.934185552265282,0,1,57.33831747123972,337,0
49,3749,22,0,2.7700962780405454,8.68929880666013,0,4,65.7600121560724,36,0
40,4102,22,0,7.703123402596157,8.796767591668212,4,4,15.821078241034604,305,1
39,1620,4,1,28.875382010352798,6.44639410104385,1,2,64.21539862935114,150,0
68,6214,13,0,42.46555144061588,8.003271331573641,1,3,7.597400892588162,7,1
42,1076,25,0,13.583565910558711,7.957825707783414,3,4,1.9877052291128166,90,0
39,3198,9,1,31.545069020579078,5.132046379430075,2,2,83.68059043667559,156,1
39,5237,14,0,16.716861179658803,9.098266792463194,0,5,90.67922419814484,61,0
66,9422,1,0,24.51036556556379,9.073936810843266,2,2,13.120425597265177,14,1
69,7027,23,0,2.5420771705148253,8.07202550238511,3,5,85.26987555210124,311,0
59,6855,18,0,42.23806814640124,3.4174592649379467,1,2,67.21532522861573,45,1
23,3544,28,1,47.816065117544284,5.652679505374999,1,2,61.66321725548452,215,0
32,3857,4,0,16.798668354557247,5.056563680567382,0,1,31.579842161196552,135,1
60,2553,5,0,42.126530001545675,5.396745925892301,2,1,38.1274600535985,23,0
54,7274,12,0,6.244002297099359,5.4390809941641685,0,4,24.964463978460383,57,0
50,4740,21,1,47.503083395360356,9.349212060508503,0,2,55.14861781055523,271,1
25,2627,7,0,49.51234790639092,5.995290193540084,1,2,28.053251479389615,149,0
61,2074,26,1,1.9029122478170377,9.665883339847776,3,2,22.237775267322263,350,0
61,4204,12,1,7.909833899829197,9.600091854799643,1,2,59.642252807931136,64,1
22,2028,13,1,27.117029513233543,5.006359646662958,0,3,83.9639157836945,158,0
56,1647,15,1,28.516220243087197,4.4637550113442925,2,3,61.088299120914016,169,1
21,6303,0,1,29.764279534469658,8.286135382688382,1,5,5.095495308991174,270,1
23,4162,4,1,4.728253765436937,8.849677969787265,1,1,78.10072257342163,106,0
62,1902,22,0,42.34011815889655,8.903954852192143,2,2,47.441490619931656,141,0
49,5067,20,1,43.14649675821327,3.606253889738603,2,5,21.956029628400223,241,0
69,6076,7,0,39.90522417689957,2.501996762209628,3,2,94.24771358091982,254,1
47,3897,1,0,36.47007570415009,9.347353351061978,3,1,96.53211480787301,187,0
64,6562,20,1,2.021851885927301,8.163869231210219,2,2,59.915248476561345,13,1
52,9173,19,0,41.7006754937022,3.2424351013105053,1,1,72.27361673624581,10,0
57,9681,2,1,1.3591283369031184,3.026713114169101,0,5,59.37609905173949,360,1
69,6252,1,1,9.404214079136556,3.7450145872471365,0,1,48.59749767170316,282,1
33,8851,23,1,7.132227206266855,9.21565642936071,3,5,5.378691273474801,99,0
30,9617,10,0,36.12830182608521,5.179863716895701,3,5,80.6416761568768,112,1
67,8228,3,1,9.259524543831219,2.6232299211383703,0,3,30.986632390327973,138,0
59,6681,25,1,31.195469237131697,9.722809104647501,3,3,45.971500226574705,197,0
47,6595,13,1,7.713376572295629,9.624163481574717,1,2,21.58750096293381,267,1
36,8390,29,1,34.57805367030855,2.0656109559215357,4,5,65.30917105460985,209,0
34,4991,13,0,45.0654608983697,6.035939612190965,3,1,98.3179243075098,304,0
36,7462,9,0,38.83640650911316,4.428792967413393,1,3,12.310194563011155,151,0
45,7368,19,1,15.348387265852518,3.462845109008642,3,1,33.333945348234934,142,1
43,9614,3,1,36.413916923257716,5.144986817706197,2,2,66.9542333933561,113,1
54,4942,24,1,49.73772077470112,3.518428810061918,0,4,47.09753021061658,222,0
43,2800,6,1,33.83121752094588,1.7786236238948803,3,3,57.75251099114892,15,0
40,3377,9,0,7.2370642193018995,9.57946146183168,3,1,96.05072412289273,310,0
26,8323,2,0,28.526310846082936,8.538545500069745,3,5,13.810641265484998,216,0
29,3103,4,1,21.268632985728285,6.665944371699075,4,4,24.099572854626512,271,0
18,2271,3,0,10.47101178258455,4.766389459228599,4,1,20.700980698635156,242,0
18,6020,16,1,9.947930416507358,2.0754177953910884,4,2,92.81603615918033,192,0
64,1434,19,0,40.40571451104093,5.540342467682266,2,4,69.59344440177975,158,0
51,4598,29,0,8.704908577448462,6.061953078706249,3,5,98.29927254727129,21,0
49,4771,22,1,47.600584748936214,4.649587803574049,4,1,7.534025656124128,222,0
65,9726,10,1,46.824563561055776,1.3504110279654253,1,4,58.68063926385626,264,0
42,9572,4,0,44.69769702231675,5.750676320262015,3,5,71.79324711541865,65,0
57,3150,28,1,10.001207216325142,7.561213724726813,0,4,75.57819354788317,153,1
62,5124,11,1,20.097348305430486,1.3078853714556828,0,2,17.168099456520636,242,1
18,6602,28,0,24.79050289482144,1.8990445141188672,3,1,24.57818112870408,353,0
33,6167,13,0,35.54388509805355,6.041934536979081,2,5,58.812823282876614,127,0
56,6486,21,1,14.555816747700137,6.235463307655673,4,3,68.72207969646672,280,1
22,5049,12,0,7.842222722601912,7.400853291042147,3,3,3.4590445517601296,318,0
39,1546,10,0,31.645875901925546,4.091655322424518,3,1,82.22357744414843,90,1
46,5422,21,1,27.812579608635655,8.065204285764114,3,4,60.69411319176261,326,0
20,5824,11,0,25.972507610720584,7.690755867538239,2,2,39.82847590678649,131,0
29,4115,6,0,4.129929423913726,2.629260750799207,2,4,52.90712400929089,93,1
43,1218,0,0,28.20699805107493,9.034314637499422,3,4,41.377663178832336,87,1
33,1125,21,0,11.765655485210488,7.6739872222006085,0,5,29.517385609581392,31,0
68,5180,8,0,21.293323624081154,1.8804140648058194,1,3,24.843015065956166,328,0
54,6160,25,1,18.156827557787537,6.724958342558368,3,2,43.77944876842415,100,0
39,3770,26,1,28.807769672199875,9.928111091907654,2,1,74.11922274464854,261,1
46,2942,27,0,18.665863306587458,8.761009192692661,2,2,33.4851254201917,222,0
31,5457,20,1,26.14576857246044,3.940985189387541,2,5,43.969960426099796,1,0
45,2254,22,0,43.731944043442674,3.8576795860443376,3,3,64.42604414100342,236,0
22,1987,18,1,39.48868081570121,3.7583107908531215,0,5,40.1353112828796,358,1
64,8237,3,1,44.572809258802586,1.466747943987381,4,5,34.65603058011924,75,1
66,9111,3,1,39.19125510752682,6.149490787119714,0,3,78.57660019524408,341,0
47,8955,10,1,21.03322630819652,8.36762113644465,1,3,47.403942525050425,335,0
63,6353,5,1,30.246999837365408,2.8842237153724564,2,1,14.311905918511293,191,1
69,2371,18,1,32.70136229081572,1.2855078658197274,0,2,1.5989614258009983,119,0
22,1360,18,1,30.660547850135025,3.2887933584934306,2,4,90.23964098288329,301,0
29,9104,25,1,32.23756099777833,8.649295714043703,2,2,97.00906697327689,232,0
33,9549,20,0,32.09224729358285,3.357089631037228,4,5,59.3844785016956,134,0
43,8784,10,0,34.361295391930334,7.10946861674443,4,1,54.2771869048753,221,1
43,9088,17,0,34.71914351236694,1.0385971751396483,4,4,68.36344412910996,107,1
65,8729,16,1,29.830159224996248,2.830920802593364,1,4,71.63611523132694,251,0
38,3783,13,1,13.653585431674037,8.435379789646154,2,2,53.61433242348681,139,0
56,1063,17,0,26.20520635211524,6.9478899783266925,2,4,24.162605029155806,202,0
53,3228,13,0,24.33567630748429,1.125525001913807,0,4,29.823176177422003,326,1
50,4849,12,0,35.66077989402292,3.155599566857605,0,5,1.9150944237241436,168,1
47,7332,8,1,43.646163058575716,4.2428450176818115,0,5,81.15985872778842,154,1
54,4938,18,0,43.7266654427015,2.22530651145121,3,3,90.65169461326224,174,0
40,2515,10,1,12.217726745857757,2.8293202190978977,2,2,11.926936288105056,220,0
27,9771,18,1,24.238400458285454,2.487291559594533,2,1,74.80683184065848,64,1
22,7313,26,1,43.77367604582827,2.651369917109962,0,5,85.00171397145543,101,1
53,8786,16,0,30.223168302265183,8.505077094669518,4,1,63.230470590184964,348,0
51,3158,15,0,35.52174013177934,8.422893368823132,4,2,11.100601812340251,12,0
69,3125,17,1,37.39215502098824,7.121140832274903,0,4,73.14149778403811,215,0
48,7396,14,0,4.70306197945368,5.381029187902842,1,1,1.1498983676703842,129,0
27,3283,21,1,20.98859964743714,3.750410323524979,0,1,91.24470428661579,353,0
36,7236,13,0,25.51058427155751,2.4625761897061618,2,4,32.16671657005833,113,0
49,8809,14,1,49.31305234921941,5.1325052906842705,2,2,71.37056004577757,13,0
18,4105,29,0,43.795822515330926,2.660498402822591,4,2,95.93504511233516,186,0
22,4552,17,1,48.442305597223665,6.164526408599042,3,3,98.81822709197147,336,0
62,4475,11,1,35.74484227038434,1.5324457588778686,1,2,88.82228647976942,224,1
21,2838,25,1,24.63808569745234,7.385710393553,3,4,16.18723003652552,95,0
33,9413,9,1,49.23652624069393,1.6202029770219373,0,1,76.33700564110306,312,1
41,9053,7,1,31.24229509383363,1.7512540113127844,2,2,41.439072571069616,351,0
33,1895,21,0,27.74392851303647,9.616067692494699,2,3,1.7885404774993092,254,0
19,6609,17,1,49.6774181799162,4.579897994043243,4,4,30.258991888526424,81,0
66,6913,25,1,28.01800508195671,7.696708125363966,2,4,52.86146630946724,323,0
45,4411,21,1,10.67582127639908,1.322440713779056,0,2,47.24417008904967,87,1
49,4008,13,0,21.51886413262344,1.4197495097971466,4,5,83.9273438972835,70,0
44,4670,17,0,26.864613960874586,2.751873084925503,1,4,35.99754085545749,307,1
37,3890,0,1,42.0717390777835,2.9304585012167434,2,3,27.856657928867037,26,0
41,7285,15,0,25.034308077742015,1.3703568049491144,4,3,90.93845276330151,34,1
29,2408,4,0,32.38945869289675,4.388198725533416,1,3,45.784613372353476,331,0
67,4872,20,0,46.91117357778477,3.6647759555151285,4,4,88.30762719678799,183,0
52,5677,7,0,39.01120917330801,7.640139603443718,3,4,17.644051963928415,17,1
50,8446,19,1,26.179373771562286,5.548033770394778,0,2,27.679899485875588,340,0
50,7489,1,1,20.4842197637744,6.515715984081095,0,1,94.56362789092972,292,0
68,4458,22,0,32.21982591683622,2.5818380226076636,4,3,13.473519141341544,221,0
60,5397,18,1,49.307603385259455,1.9784083572762978,1,4,69.13637264767138,183,1
54,6883,28,0,32.72354551819632,6.0560512382050655,3,3,46.420219077513266,230,1
29,9088,29,1,10.898796438156017,5.293589634582898,4,1,33.553396971476836,336,0
20,8406,2,1,10.639630693768597,6.534364692093778,0,4,87.5104121857991,265,1
18,4600,7,1,5.847906451714947,5.645812960046943,1,5,88.34918651155422,165,1
50,8071,27,0,9.602498634085496,5.926993663696325,1,1,24.178444647636123,359,1
57,6468,2,1,45.045125944518865,4.632550736234874,1,4,81.29787416076609,316,0
27,6007,17,1,15.870016381023316,8.69351244567636,1,4,92.02266710279342,232,1
60,7297,25,1,4.135225698766278,4.034025993343562,0,5,78.28434572730946,283,0
61,5690,24,0,34.923932156007034,1.0704623004591243,2,1,71.01194464360542,110,0
46,6686,7,0,3.119790811652633,9.581968470309471,3,1,98.60424927072107,86,0
30,4496,17,1,2.0190859604538662,3.0542062877989835,2,1,17.834270234043803,142,1
29,4472,23,1,16.559477465512927,8.711582103747853,4,1,37.11588387070196,239,1
48,8226,4,0,1.4287663931716437,1.5175603279888734,3,2,31.58995256274504,321,0
63,5561,25,1,26.265412283458605,5.881822793855129,1,2,26.592881208079277,249,1
19,8614,9,0,35.2732659977968,7.052542650045018,0,2,49.64535159707869,260,0
68,3358,10,1,11.124229985982971,2.429100853429879,1,2,3.3420683124718424,28,1
67,9250,3,0,30.02056271303037,9.33185964800384,4,5,6.268927995277997,124,1
52,8257,9,0,22.175183016751856,2.7447832188867496,3,3,2.538572143844376,200,0
